"PCC Yellow Tech Bib Short",http://champ-sys.com/pcc-yellow-tech-bib-short.html,pcc-yellow-tech-bib-short,"<p>The Tech collection forms the core of your sports apparel needs, providing a perfect balance between feature packed technical performance and practicality. This collection is designed and hand crafted specifically to do the basics very well at unmatched value for such an offering.</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Constructed entirely from our premium Contour fabric to ensure perfect compression, leads to optimal comfort. The Tech bib short provides the most comfortable and forgiving fit of any other short in its category.</li><li>ContourLycra - High compression lycra material, a critical requirement for a performance bib short ensuring fit and function.</li><li>83% Polyester, 17% Spandex fabric blend, 360 g/y fabric weight. &#x2028;</li><li>Made from Tech Mesh straps &#x2013; extremely lightweight and highly breathable.</li><li>Radio/ipod pocket for storage. &#x2028;</li><li>Double layered rear panel, providing increased structure and durability. &#x2028;</li><li>Standard elastic gripper to hold bib short in place in all conditions. &#x2028;</li><li>Grandfondo Chamois. &#x2028;</li><li>XS-4XL sizing. &#x2028;</li></ul>","<br><p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$92.80
"PCC Original Apex Pro Short Sleeve Jersey",http://champ-sys.com/pcc-original-apex-pro-short-sleeve-jersey.html,pcc-original-apex-pro-short-sleeve-jersey,"<p>Destined to become your favorite jersey, the Apex Pro is the first thing you&#x2019;ll grab for the weekly throw-down with the local peloton or for your Sunday five-hour training ride. The Pro jersey performs in all conditions, no matter what the world road throws at you.</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Anatomic, tailored cut designed with a very close, snug fit. &#x2028;</li><li>Tactical array of high end premium Italian fabrics, each placed for a specific performance purpose.&#x2028;</li><li>Front, Rear, Shoulder &amp; Sleeves: Elite Fabric, a soft, lightweight fabric with a luxurious hand and just the right amount of&#x2028; lycra for heightened comfort and exceptional moisture management properties for world-beating performance.&#x2028;</li><li>Underarm, collar &amp; Side panels: Dimple Lite, a breathable high-tensile lightweight fabric. With plenty of stretch, Dimple Lite allows a close fit across the body.</li><li>Three rear storage pockets with slash side pockets for easy and secure access. &#x2028;</li><li>Reinforced pocket anchor ensures maximum storage capacity.</li><li>Zippered, water-resistant gear pocket with a reflective zipper.</li><li>Silicone-injected front hem holds the jersey firmly in&#x2028;place, a key factor in overall comfort. &#x2028;</li><li>Lower and upper zipper garages and a full zipper for minimal irritation and maximum venting. &#x2028;</li><li>Silicone rear hem keeps jersey in correct position while riding. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>XS-4XL &#x2028;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$138.60
"PCC Performance Bib Short",http://champ-sys.com/pcc-performance-bib-short-66925.html,pcc-performance-bib-short-66925,"<p>The Performance collection is &#x201C;the go to&#x201D; collection when you are not sure what your day will bring. This range is hand crafted from a selection of premium fabrics providing all-around function, whether you are training, racing, or simply on the local coffee ride. <br>Designed for the demanding athlete, this collection provides something for every athlete, covering all bases when you are not sure what is up the road.</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Constructed entirely from our premium CS Contour fabric to ensure just the right amount of compression,&#x2028; which leads to optimal comfort. The Performance bib short provides a close yet traditional fit. &#x2028;</li><li>ContourLycra - High compression lycra material &#x2013; a critical requirement for a performance bib &#x2028;short ensuring fit and function.</li><li>83% Polyester, 17% Spandex fabric blend, 360 g/y fabric weight. &#x2028;</li><li>Lightweight and breathable bib assembly. &#x2028;</li><li>Made from Dimple Lite&#x2013; extremely lightweight and highly breathable.&#xA0;</li><li>Radio/ipod pocket for storage. &#x2028;</li><li>Flatlock exposed stitch in key areas. &#x2028;</li><li>Double layered rear panel, providing increased structure and durability. &#x2028;</li><li>Fabric injection gripper, ensuring low irritation cuffs that stay in place in all conditions. &#x2028;</li><li>Granfondo chamois. &#x2028;</li><li>XS- 4XL sizing. &#x2028;</li></ul>","<br><p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$138.60
"PCC Black Apex Summer Short Sleeve Jersey",http://champ-sys.com/pcc-black-apex-summer-short-sleeve-jersey.html,pcc-black-apex-summer-short-sleeve-jersey,"<p>Designed specifically for hot and humid conditions, the Apex Summer jersey features a mix of highly breathable, perforated fabrics which allow you to remain cool and focused in the toughest of climates and conditions. The Apex Summer jersey&#x2019;s gossamer weight is sure to make it the lightest jersey in your arsenal.</p><p><strong><span style='text-decoration: underline;'>Features:</span></strong></p><ul class='disc'><li>New anatomic, close fit cut; designed to deliver a very close, body hugging fit. &#x2028;</li><li>Constructed with four high end premium fabrics, each utilized for a specific performance purpose. &#x2028;</li><li>Frontpanel: DimpleLite, a breathable high-tensile lightweight fabric with high-stretch provides a close tight fit across the body.&#x2028;</li><li>Underarm &amp; Side panels: Agile &#x2013; Highly breathable 4 way stretch open weave fabric. Contours and stretches to any riding position.&#x2028;</li><li>Rear panel: Air Lite, a lightweight technical fabric featuring 50+ permanent UV protection.&#x2028;</li><li>Shoulder &amp; Sleeves: Elite, a soft, lightweight fabric with an ideal Lycra blend to create the perfect fit.</li><li>Three rear storage pockets with slash side pockets for easy access while on the bike. &#x2028;</li><li>Reinforced pocket anchor to ensure maximum storage capacity. &#x2028;</li><li>Zippered water resistant gear pocket with a reflective zipper. &#x2028;</li><li>Silicone-injected front hem provides incredible support to hold the jersey firmly in place, a key factor in overall jersey comfort. &#x2028;</li><li>Lower and upper zipper garages and a full zipper for minimal irritation and maximum venting. &#x2028;</li><li>Silicone rear hem keeps jersey in correct position while riding. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>XS-4XL&#xA0;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$150.20
"PCC Gray Apex Pro Short Sleeve Jersey",http://champ-sys.com/pcc-gray-apex-pro-short-sleeve-jersey.html,pcc-gray-apex-pro-short-sleeve-jersey,"<p>Destined to become your favorite jersey, the Apex Pro is the first thing you&#x2019;ll grab for the weekly throw-down with the local peloton or for your Sunday five-hour training ride. The Pro jersey performs in all conditions, no matter what the world road throws at you.</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Anatomic, tailored cut designed with a very close, snug fit. &#x2028;</li><li>Tactical array of high end premium Italian fabrics, each placed for a specific performance purpose.&#x2028;</li><li>Front, Rear, Shoulder &amp; Sleeves: Elite Fabric, a soft, lightweight fabric with a luxurious hand and just the right amount of&#x2028; lycra for heightened comfort and exceptional moisture management properties for world-beating performance.&#x2028;</li><li>Underarm, collar &amp; Side panels: Dimple Lite, a breathable high-tensile lightweight fabric. With plenty of stretch, Dimple Lite allows a close fit across the body.</li><li>Three rear storage pockets with slash side pockets for easy and secure access. &#x2028;</li><li>Reinforced pocket anchor ensures maximum storage capacity.</li><li>Zippered, water-resistant gear pocket with a reflective zipper.</li><li>Silicone-injected front hem holds the jersey firmly in&#x2028;place, a key factor in overall comfort. &#x2028;</li><li>Lower and upper zipper garages and a full zipper for minimal irritation and maximum venting. &#x2028;</li><li>Silicone rear hem keeps jersey in correct position while riding. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>XS-4XL &#x2028;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$138.60
"PCC Yellow Performance Bib Short",http://champ-sys.com/pcc-yellow-performance-bib-short.html,pcc-yellow-performance-bib-short,"<p>The Performance collection is &#x201C;the go to&#x201D; collection when you are not sure what your day will bring. This range is hand crafted from a selection of premium fabrics providing all-around function, whether you are training, racing, or simply on the local coffee ride. <br>Designed for the demanding athlete, this collection provides something for every athlete, covering all bases when you are not sure what is up the road.</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Constructed entirely from our premium CS Contour fabric to ensure just the right amount of compression,&#x2028; which leads to optimal comfort. The Performance bib short provides a close yet traditional fit. &#x2028;</li><li>ContourLycra - High compression lycra material &#x2013; a critical requirement for a performance bib &#x2028;short ensuring fit and function.</li><li>83% Polyester, 17% Spandex fabric blend, 360 g/y fabric weight. &#x2028;</li><li>Lightweight and breathable bib assembly. &#x2028;</li><li>Made from Dimple Lite&#x2013; extremely lightweight and highly breathable.&#xA0;</li><li>Radio/ipod pocket for storage. &#x2028;</li><li>Flatlock exposed stitch in key areas. &#x2028;</li><li>Double layered rear panel, providing increased structure and durability. &#x2028;</li><li>Fabric injection gripper, ensuring low irritation cuffs that stay in place in all conditions. &#x2028;</li><li>Granfondo chamois. &#x2028;</li><li>XS- 4XL sizing. &#x2028;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$138.60
"PCC Black Tech Pro Short Sleeve Jersey",http://champ-sys.com/pcc-performance-bib-short.html,pcc-performance-bib-short,"<p>The Pro jersey performs in all conditions, no matter what the road throws at you. With 50+ UV protection ingrained in our Tech Fabric and a zipper, water-resistant pocket for your iPhone, you&#x2019;ll be hard-pressed to find a better jersey.&#xA0;</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span>&#xA0;</p><ul class='disc'><li>Built entirely from our premium Tech fabric providing market leading moisture management&#x2028;and 50+ UV protection.</li><li>Three rear storage pockets with slash side pockets allow for easy access while being secure. &#x2028;</li><li>Reinforced pocket anchor to ensure maximum storage capacity. &#x2028;</li><li>Zippered water resistant gear pocket with a reflective zipper. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>Full zipper, adapt to all conditions. &#x2028;</li><li>Flatlock seams allowing additional aesthetic appeal. &#x2028;</li><li>Traditional Champion System fit &#x2028;</li><li>Race and Club cut &#x2028;</li><li>XS &#x2013; 4XL sizing &#x2028;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$76.80
"Wave - Apex Run Top",http://champ-sys.com/wave-apex-run-top.html,wave-apex-run-top,"","<p><em><b>**Please allow 3-4 weeks for delivery upon the date of purchase**</b></em></p><br><p>The Apex Run Top is constructed of our premium&#xA0;CS AirLite&#xA0;fabric and strategically placed mesh side panels for increased breathability and comfort. Flatlock seams further enhance comfort. Ideal for training and competition.</p><br><ul><br><li>Lightweight and breathable</li><br><li>Permanent UPF50 UV protection</li><br><li>V-neck design</li><br></ul>",$55.00
"PCC Original Apex Aero Short Sleeve Jersey",http://champ-sys.com/pcc-original-apex-aero-short-sleeve-jersey.html,pcc-original-apex-aero-short-sleeve-jersey,"<p>The Apex Aero Collection; a nearly unfair advantage in the pursuit of speed. Tailored specifically for an extremely close fit with minimal drag, the Apex Aero is the fastest garment in your closet, the gains it provides are anything but marginal.</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Aero, snug fit. This jersey is designed to be a very close, body hugging fit. &#x2028;</li><li>Constructed with four high end premium fabrics, each located for a specific performance purpose. &#x2028;</li><li>Front Panel: Elite, a soft, lightweight fabric with a perfect lycra blend for a streamlined fit.&#x2028;</li><li>Side Panel: Tech Mesh, 4 way stretch open weave fabric.</li><li>Shoulder, Sleeves &amp; Rear Panels: Dimple fabric specifically designed for minimum drag. The same one-way &#x201C;shark&#x201D; fabric used on Olympic speed suits.</li><li>Laser cut sleeve hem finished with internal silicone grip and tailored-fit, keeps sleeves in place and minimizies drag.</li><li>Three rear storage pockets with slash side pockets for easy and secure access.</li><li>Reinforced pocket anchor to ensure maximum storage capacity. &#x2028;</li><li>Zippered water resistant gear pocket with a reflective zipper.</li><li>Silicone-injected front hem provides incredible support to hold the jersey firmly in place, a key factor in overall jersey comfort. &#x2028;</li><li>Lower and upper zipper garages with a full zipper to provide minimal irritation and maximum venting. &#x2028;</li><li>Silicone rear hem keeps jersey in correct position while riding. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>XS-4XL&#xA0;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$161.60
"Ugly Reno - Run Shorts",http://champ-sys.com/ugly-reno-run-shorts.html,ugly-reno-run-shorts,"","<p><em><b>**Please allow 3-4 weeks for delivery upon the date of purchase**</b></em></p><br><p><b>&#xA0;</b>Classic loose-fitting running short design. Features a privacy liner, key pocket, and drawstring waist.</p><br><ul><br><li>Classic loose-fitting design.</li><br><li>Privacy liner</li><br><li>Drawstring waist</li><br><li>Key pocket</li><br></ul>",$44.00
"PCC Yellow Tech Pro Short Sleeve Jersey",http://champ-sys.com/pcc-yellow-tech-pro-short-sleeve-jersey.html,pcc-yellow-tech-pro-short-sleeve-jersey,"<p>The Pro jersey performs in all conditions, no matter what the road throws at you. With 50+ UV protection ingrained in our Tech Fabric and a zipper, water-resistant pocket for your iPhone, you&#x2019;ll be hard-pressed to find a better jersey.&#xA0;</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span>&#xA0;</p><ul class='disc'><li>Built entirely from our premium Tech fabric providing market leading moisture management&#x2028;and 50+ UV protection.</li><li>Three rear storage pockets with slash side pockets allow for easy access while being secure. &#x2028;</li><li>Reinforced pocket anchor to ensure maximum storage capacity. &#x2028;</li><li>Zippered water resistant gear pocket with a reflective zipper. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>Full zipper, adapt to all conditions. &#x2028;</li><li>Flatlock seams allowing additional aesthetic appeal. &#x2028;</li><li>Traditional Champion System fit &#x2028;</li><li>Race and Club cut &#x2028;</li><li>XS &#x2013; 4XL sizing &#x2028;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$76.80
"PCC Yellow Apex Bib Short",http://champ-sys.com/pcc-yellow-apex-bib-short.html,pcc-yellow-apex-bib-short,"<p>Hand crafted with the highest quality premium technical fabrics and featuring market leading construction techniques, the Apex collection accepts no compromises. As the name suggests, Apex is the epitome of performance sports apparel.</p><p>Specifically designed for the discerning, detail oriented athlete looking to leave no stone unturned in their quest for top results. Apex features clean, fashionable lines and is tailored specifically for a close fit. The Apex collection is optimized for performance and function.</p><p>Constructed with alternating fabrics, each placed in specific areas to ensure maximum compression and deliver optimal comfort. The Apex bib short is a very close, tight fitting bib short.&#xA0;The&#xA0;Carbon Fabric&#xA0;is used on the leg gripper to provide firm compression for the thigh area. This keeps shorts in place without creating excessive compression. &#x2028;A thin strip placed above the rear panel just under the bib assembly to provide stability across the rear of the bib. &#x2028;CS Carbon fabric contains thermo-regulating properties, to keep muscles at optimum temperature for performance. &#x2028;The&#xA0;Contour Lycra fabric&#xA0;is a high compression lycra material,a critical requirement for a performance bib, that ensures both fit and function. It has&#xA0;an 83% Polyester and 17% Spandex fabric blend. &#x2028;&#xA0;</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Lightweight and breathable bib assembly&#x2028;</li><li>Made from Agile &#x2013; extremely lightweight and highly breathable</li><li>Exposed flatlock stitching in key areas &#x2028;</li><li>Radio/ipod pocket for storage &#x2028;</li><li>Double layered rear panel, providing increased structure and durability &#x2028;</li><li>Fabric injection gripper, ensuring low irritation cuffs that stay in place in all conditions &#x2028;</li><li>Additional leg length option &#x2028;</li><li>Granfondo chamois&#x2028;</li><li>XS- 4XL sizing &#x2028;</li></ul>","<br><p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$173.00
"PCC Original Apex Summer Short Sleeve Jersey",http://champ-sys.com/pcc-original-apex-summer-short-sleeve-jersey.html,pcc-original-apex-summer-short-sleeve-jersey,"<p>Designed specifically for hot and humid conditions, the Apex Summer jersey features a mix of highly breathable, perforated fabrics which allow you to remain cool and focused in the toughest of climates and conditions. The Apex Summer jersey&#x2019;s gossamer weight is sure to make it the lightest jersey in your arsenal.</p><p><strong><span style='text-decoration: underline;'>Features:</span></strong></p><ul class='disc'><li>New anatomic, close fit cut; designed to deliver a very close, body hugging fit. &#x2028;</li><li>Constructed with four high end premium fabrics, each utilized for a specific performance purpose. &#x2028;</li><li>Frontpanel: DimpleLite, a breathable high-tensile lightweight fabric with high-stretch provides a close tight fit across the body.&#x2028;</li><li>Underarm &amp; Side panels: Agile &#x2013; Highly breathable 4 way stretch open weave fabric. Contours and stretches to any riding position.&#x2028;</li><li>Rear panel: Air Lite, a lightweight technical fabric featuring 50+ permanent UV protection.&#x2028;</li><li>Shoulder &amp; Sleeves: Elite, a soft, lightweight fabric with an ideal Lycra blend to create the perfect fit.</li><li>Three rear storage pockets with slash side pockets for easy access while on the bike. &#x2028;</li><li>Reinforced pocket anchor to ensure maximum storage capacity. &#x2028;</li><li>Zippered water resistant gear pocket with a reflective zipper. &#x2028;</li><li>Silicone-injected front hem provides incredible support to hold the jersey firmly in place, a key factor in overall jersey comfort. &#x2028;</li><li>Lower and upper zipper garages and a full zipper for minimal irritation and maximum venting. &#x2028;</li><li>Silicone rear hem keeps jersey in correct position while riding. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>XS-4XL&#xA0;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$150.20
"PCC Black Apex Pro Short Sleeve Jersey",http://champ-sys.com/pcc-black-apex-pro-short-sleeve-jersey.html,pcc-black-apex-pro-short-sleeve-jersey,"<p>Destined to become your favorite jersey, the Apex Pro is the first thing you&#x2019;ll grab for the weekly throw-down with the local peloton or for your Sunday five-hour training ride. The Pro jersey performs in all conditions, no matter what the world road throws at you.</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Anatomic, tailored cut designed with a very close, snug fit. &#x2028;</li><li>Tactical array of high end premium Italian fabrics, each placed for a specific performance purpose.&#x2028;</li><li>Front, Rear, Shoulder &amp; Sleeves: Elite Fabric, a soft, lightweight fabric with a luxurious hand and just the right amount of&#x2028; lycra for heightened comfort and exceptional moisture management properties for world-beating performance.&#x2028;</li><li>Underarm, collar &amp; Side panels: Dimple Lite, a breathable high-tensile lightweight fabric. With plenty of stretch, Dimple Lite allows a close fit across the body.</li><li>Three rear storage pockets with slash side pockets for easy and secure access. &#x2028;</li><li>Reinforced pocket anchor ensures maximum storage capacity.</li><li>Zippered, water-resistant gear pocket with a reflective zipper.</li><li>Silicone-injected front hem holds the jersey firmly in&#x2028;place, a key factor in overall comfort. &#x2028;</li><li>Lower and upper zipper garages and a full zipper for minimal irritation and maximum venting. &#x2028;</li><li>Silicone rear hem keeps jersey in correct position while riding. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>XS-4XL &#x2028;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$138.60
"PCC Black Tech Summer Short Sleeve Jersey",http://champ-sys.com/pcc-black-tech-summer-short-sleeve-jersey.html,pcc-black-tech-summer-short-sleeve-jersey,"<p>Designed specifically for hot and humid conditions. This jersey features our feather-weight Airlite fabric. Gram-per-dollar there&#x2019;s no other competitor in the Tech Summer jersey&#x2019;s weight class.&#xA0;</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Built entirely from our premium Airlite fabric providing market leading moisture &#x2028;management, increased breathability and 50+ UV protection.&#x2028;</li><li>Side panels feature a lightweight mesh construction to further enhance airflow &#x2028;and breathability. &#x2028;</li><li>Three rear storage pockets with slash side pockets allow for easy access while being secure. &#x2028;</li><li>Reinforced pocket anchor to ensure maximum storage capacity. &#x2028;</li><li>Zippered water resistant gear pocket with a reflective strip. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>Full zipper, adapt to all conditions. &#x2028;</li><li>Flatlock seams allowing additional aesthetic appeal. &#x2028;</li><li>Traditional Champion System fit &#x2028;</li><li>Race and Club cut &#x2028;</li><li>XS &#x2013; 4XL sizing &#x2028;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$81.40
"PCC Apex Bib Short",http://champ-sys.com/pcc-apex-bib-short.html,pcc-apex-bib-short,"<p>Hand crafted with the highest quality premium technical fabrics and featuring market leading construction techniques, the Apex collection accepts no compromises. As the name suggests, Apex is the epitome of performance sports apparel.</p><p>Specifically designed for the discerning, detail oriented athlete looking to leave no stone unturned in their quest for top results. Apex features clean, fashionable lines and is tailored specifically for a close fit. The Apex collection is optimized for performance and function.</p><p>Constructed with alternating fabrics, each placed in specific areas to ensure maximum compression and deliver optimal comfort. The Apex bib short is a very close, tight fitting bib short.&#xA0;The&#xA0;Carbon Fabric&#xA0;is used on the leg gripper to provide firm compression for the thigh area. This keeps shorts in place without creating excessive compression. &#x2028;A thin strip placed above the rear panel just under the bib assembly to provide stability across the rear of the bib. &#x2028;CS Carbon fabric contains thermo-regulating properties, to keep muscles at optimum temperature for performance. &#x2028;The&#xA0;Contour Lycra fabric&#xA0;is a high compression lycra material,a critical requirement for a performance bib, that ensures both fit and function. It has&#xA0;an 83% Polyester and 17% Spandex fabric blend. &#x2028;&#xA0;</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Lightweight and breathable bib assembly&#x2028;</li><li>Made from Agile &#x2013; extremely lightweight and highly breathable</li><li>Exposed flatlock stitching in key areas &#x2028;</li><li>Radio/ipod pocket for storage &#x2028;</li><li>Double layered rear panel, providing increased structure and durability &#x2028;</li><li>Fabric injection gripper, ensuring low irritation cuffs that stay in place in all conditions &#x2028;</li><li>Additional leg length option &#x2028;</li><li>Granfondo chamois&#x2028;</li><li>XS- 4XL sizing &#x2028;</li></ul>","<br><p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$173.00
"PCC Black Performance Pro Short Sleeve Jersey",http://champ-sys.com/pcc-yellow-performance-pro-short-sleeve-jersey-66937.html,pcc-yellow-performance-pro-short-sleeve-jersey-66937,"<p>The Performance Pro jersey is the ultimate in versatility for the price-conscious buyer looking for the best-performing garment.</p><p><span style='text-decoration: underline;'><strong>Features:&#x2028;</strong></span></p><ul class='disc'><li>Constructed with three fabrics, each located for a specific performance purpose.&#xA0;</li><li>Front &amp; Rear panels: Tech premium all round fabric with advanced wicking properties and 50+ UV protection designed into the fabric &#x2014; it won&#x2019;t wash away.&#xA0;</li><li>Side Panel: Tech Mesh four-way stretch fabric that moves with you and breathes.&#xA0;</li><li>Shoulder: Lycra molds perfectly to the shape of the shoulders and arms providing a very close fit.&#xA0;</li><li>Three rear storage pockets with slash side pockets allow for easy access while being secure.&#x2028;</li><li>Reinforced pocket anchor to ensure maximum storage capacity. &#x2028;</li><li>Zippered water resistant gear pocket with a reflective zipper. &#x2028;</li><li>Lower and upper zipper garage. &#x2028;</li><li>Silicone rear hem keeps the jersey in correct position while riding.&#xA0;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>Full zipper, adapt to all conditions. &#x2028;</li><li>Partial flatlock seams allowing additional aesthetic appeal. &#x2028;</li><li>Race and Club cut &#x2028;</li><li>XS &#x2013; 4XL sizing &#x2028;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$99.80
"PCC Gray Performance Pro Short Sleeve Jersey",http://champ-sys.com/pcc-gray-performance-pro-short-sleeve-jersey.html,pcc-gray-performance-pro-short-sleeve-jersey,"<p>The Performance Pro jersey is the ultimate in versatility for the price-conscious buyer looking for the best-performing garment.</p><p><span style='text-decoration: underline;'><strong>Features:&#x2028;</strong></span></p><ul class='disc'><li>Constructed with three fabrics, each located for a specific performance purpose.&#xA0;</li><li>Front &amp; Rear panels: Tech premium all round fabric with advanced wicking properties and 50+ UV protection designed into the fabric &#x2014; it won&#x2019;t wash away.&#xA0;</li><li>Side Panel: Tech Mesh four-way stretch fabric that moves with you and breathes.&#xA0;</li><li>Shoulder: Lycra molds perfectly to the shape of the shoulders and arms providing a very close fit.&#xA0;</li><li>Three rear storage pockets with slash side pockets allow for easy access while being secure.&#x2028;</li><li>Reinforced pocket anchor to ensure maximum storage capacity. &#x2028;</li><li>Zippered water resistant gear pocket with a reflective zipper. &#x2028;</li><li>Lower and upper zipper garage. &#x2028;</li><li>Silicone rear hem keeps the jersey in correct position while riding.&#xA0;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>Full zipper, adapt to all conditions. &#x2028;</li><li>Partial flatlock seams allowing additional aesthetic appeal. &#x2028;</li><li>Race and Club cut &#x2028;</li><li>XS &#x2013; 4XL sizing &#x2028;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$99.80
"PCC Yellow Apex Pro Short Sleeve Jersey",http://champ-sys.com/pcc-yellow-apex-pro-short-sleeve-jersey.html,pcc-yellow-apex-pro-short-sleeve-jersey,"<p>Destined to become your favorite jersey, the Apex Pro is the first thing you&#x2019;ll grab for the weekly throw-down with the local peloton or for your Sunday five-hour training ride. The Pro jersey performs in all conditions, no matter what the world road throws at you.</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Anatomic, tailored cut designed with a very close, snug fit. &#x2028;</li><li>Tactical array of high end premium Italian fabrics, each placed for a specific performance purpose.&#x2028;</li><li>Front, Rear, Shoulder &amp; Sleeves: Elite Fabric, a soft, lightweight fabric with a luxurious hand and just the right amount of&#x2028; lycra for heightened comfort and exceptional moisture management properties for world-beating performance.&#x2028;</li><li>Underarm, collar &amp; Side panels: Dimple Lite, a breathable high-tensile lightweight fabric. With plenty of stretch, Dimple Lite allows a close fit across the body.</li><li>Three rear storage pockets with slash side pockets for easy and secure access. &#x2028;</li><li>Reinforced pocket anchor ensures maximum storage capacity.</li><li>Zippered, water-resistant gear pocket with a reflective zipper.</li><li>Silicone-injected front hem holds the jersey firmly in&#x2028;place, a key factor in overall comfort. &#x2028;</li><li>Lower and upper zipper garages and a full zipper for minimal irritation and maximum venting. &#x2028;</li><li>Silicone rear hem keeps jersey in correct position while riding. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>XS-4XL &#x2028;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$138.60
"PCC Yellow Performance Pro Short Sleeve Jersey",http://champ-sys.com/pcc-yellow-performance-pro-short-sleeve-jersey.html,pcc-yellow-performance-pro-short-sleeve-jersey,"<p>The Performance Pro jersey is the ultimate in versatility for the price-conscious buyer looking for the best-performing garment.</p><p><span style='text-decoration: underline;'><strong>Features:&#x2028;</strong></span></p><ul class='disc'><li>Constructed with three fabrics, each located for a specific performance purpose.&#xA0;</li><li>Front &amp; Rear panels: Tech premium all round fabric with advanced wicking properties and 50+ UV protection designed into the fabric &#x2014; it won&#x2019;t wash away.&#xA0;</li><li>Side Panel: Tech Mesh four-way stretch fabric that moves with you and breathes.&#xA0;</li><li>Shoulder: Lycra molds perfectly to the shape of the shoulders and arms providing a very close fit.&#xA0;</li><li>Three rear storage pockets with slash side pockets allow for easy access while being secure.&#x2028;</li><li>Reinforced pocket anchor to ensure maximum storage capacity. &#x2028;</li><li>Zippered water resistant gear pocket with a reflective zipper. &#x2028;</li><li>Lower and upper zipper garage. &#x2028;</li><li>Silicone rear hem keeps the jersey in correct position while riding.&#xA0;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>Full zipper, adapt to all conditions. &#x2028;</li><li>Partial flatlock seams allowing additional aesthetic appeal. &#x2028;</li><li>Race and Club cut &#x2028;</li><li>XS &#x2013; 4XL sizing &#x2028;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$99.80
